record_id,employee_id,manager_id,department,job_family,location,job_level,pay_type,hire_date,termination_date,base_pay_rate,pay_period_index,pay_period_start,pay_period_end,employment_status,tenure_months,regular_hours,overtime_hours,pay_rate,bonus,commission,retro_pay,manual_adjustment,gross_pay,deductions,net_pay,is_anomaly,anomaly_category,anomaly_dollars
4921,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,21,2024-10-11,2024-10-24,active,75,74.53,1.09,42.99,0.0,0.0,0.0,0.0,3273.62,744.36,2529.26,0,normal,0.0
4922,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,22,2024-10-25,2024-11-07,active,75,76.16,11.31,42.99,0.0,0.0,0.0,0.0,4021.63,856.79,3164.84,0,normal,0.0
4923,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,23,2024-11-08,2024-11-21,active,76,78.24,2.63,42.99,0.0,0.0,0.0,0.0,3509.25,677.58,2831.67,0,normal,0.0
4924,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,24,2024-11-22,2024-12-05,active,76,80.06,2.39,42.99,0.0,0.0,0.0,0.0,3650.75,1127.17,2523.58,0,normal,0.0
4925,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,25,2024-12-06,2024-12-19,active,77,74.97,2.6,42.99,0.0,0.0,0.0,0.0,3342.92,829.7,2513.22,0,normal,0.0
4926,SYN-E00195,SYN-M0062,Operations,Warehouse,Seattle,2,hourly,2018-08-17,,42.99,26,2024-12-20,2025-01-02,active,77,75.43,6.5,42.99,0.0,0.0,0.0,0.0,3552.83,456.51,3096.32,0,normal,0.0
4927,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,1,2024-01-05,2024-01-18,active,3,80.0,1.7,5797.53,0.0,0.0,0.0,0.0,5904.88,1237.61,4667.27,0,normal,0.0
4928,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,2,2024-01-19,2024-02-01,active,4,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,5974.41,1813.43,4160.98,0,normal,0.0
4929,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,3,2024-02-02,2024-02-15,active,4,80.0,0.63,5797.53,0.0,0.0,0.0,0.0,6090.28,1551.19,4539.09,0,normal,0.0
4930,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,4,2024-02-16,2024-02-29,active,5,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,6095.87,1567.08,4528.78,0,normal,0.0
4931,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,5,2024-03-01,2024-03-14,active,5,80.0,0.69,5797.53,0.0,0.0,0.0,0.0,6189.78,1671.88,4517.9,0,normal,0.0
4932,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,6,2024-03-15,2024-03-28,active,6,80.0,0.56,5797.53,0.0,0.0,0.0,0.0,6137.8,1611.12,4526.68,0,normal,0.0
4933,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,7,2024-03-29,2024-04-11,active,6,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,6174.0,1977.47,4196.53,0,normal,0.0
4934,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,8,2024-04-12,2024-04-25,active,7,80.0,0.49,5797.53,0.0,0.0,0.0,0.0,6125.76,1683.06,4442.7,0,normal,0.0
4935,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,9,2024-04-26,2024-05-09,active,7,80.0,0.76,5797.53,0.0,0.0,0.0,0.0,6179.43,983.43,5196.0,0,normal,0.0
4936,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,10,2024-05-10,2024-05-23,active,8,80.0,1.08,5797.53,0.0,0.0,0.0,0.0,6106.77,1351.12,4755.65,0,normal,0.0
4937,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,11,2024-05-24,2024-06-06,active,8,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,5805.97,1068.61,4737.36,0,normal,0.0
4938,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,12,2024-06-07,2024-06-20,active,9,80.0,0.4,5797.53,0.0,0.0,0.0,98.26,6090.33,1493.54,4596.79,0,normal,0.0
4939,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,13,2024-06-21,2024-07-04,active,9,80.0,2.68,5797.53,0.0,0.0,6846.19,0.0,12551.35,1176.59,11374.76,1,retro_pay_outlier,6846.19
4940,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,14,2024-07-05,2024-07-18,active,9,80.0,2.07,5797.53,0.0,0.0,0.0,0.0,5739.73,,5739.73,0,normal,0.0
4941,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,15,2024-07-19,2024-08-01,active,10,80.0,1.31,5797.53,0.0,0.0,0.0,0.0,5619.22,1013.45,4605.76,0,normal,0.0
4942,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,16,2024-08-02,2024-08-15,active,10,80.0,0.96,5797.53,0.0,0.0,0.0,0.0,5557.55,1320.23,4237.32,0,normal,0.0
4943,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,17,2024-08-16,2024-08-29,active,11,80.0,1.63,5797.53,0.0,0.0,0.0,0.0,5511.03,997.68,4513.36,0,normal,0.0
4944,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,18,2024-08-30,2024-09-12,active,11,80.0,0.1,5797.53,0.0,0.0,0.0,0.0,5458.14,1396.65,4061.49,0,normal,0.0
4945,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,19,2024-09-13,2024-09-26,active,12,80.0,2.53,5797.53,0.0,0.0,0.0,0.0,5545.41,1258.22,4287.19,0,normal,0.0
4946,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,20,2024-09-27,2024-10-10,active,12,80.0,0.83,5797.53,0.0,0.0,0.0,0.0,5346.88,726.71,4620.17,0,normal,0.0
4947,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,21,2024-10-11,2024-10-24,active,13,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,5367.66,547.59,4820.07,0,normal,0.0
4948,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,22,2024-10-25,2024-11-07,active,13,80.0,1.77,5797.53,0.0,0.0,0.0,0.0,5481.78,1170.41,4311.37,0,normal,0.0
4949,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,23,2024-11-08,2024-11-21,active,14,80.0,0.78,5797.53,0.0,0.0,0.0,0.0,5665.27,0.0,4519.87,1,missing_deduction,0.0
4950,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,24,2024-11-22,2024-12-05,active,14,80.0,0.04,5797.53,0.0,0.0,0.0,0.0,5732.74,1239.97,4492.77,0,normal,0.0
4951,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,25,2024-12-06,2024-12-19,active,15,80.0,0.0,5797.53,0.0,0.0,0.0,0.0,5635.72,1011.22,4624.5,0,normal,0.0
4952,SYN-E00196,SYN-M0072,Operations,Supervisor,Remote,4,salaried,2023-09-23,,5797.53,26,2024-12-20,2025-01-02,active,15,80.0,0.03,5797.53,0.0,0.0,0.0,0.0,5763.08,1745.48,4017.6,0,normal,0.0
4953,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,1,2024-01-05,2024-01-18,active,114,75.27,0.68,28.65,0.0,0.0,0.0,0.0,2200.26,653.27,1546.98,0,normal,0.0
4954,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,2,2024-01-19,2024-02-01,active,115,73.71,1.65,28.65,0.0,0.0,0.0,0.0,2225.8,549.69,1676.11,0,normal,0.0
4955,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,3,2024-02-02,2024-02-15,active,115,76.04,0.52,28.65,0.0,0.0,0.0,0.0,2225.23,630.57,1594.66,0,normal,0.0
4956,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,4,2024-02-16,2024-02-29,active,115,70.63,3.46,28.65,0.0,0.0,0.0,0.0,2223.48,423.42,1800.06,0,normal,0.0
4957,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,5,2024-03-01,2024-03-14,active,116,72.66,5.22,28.65,0.0,0.0,0.0,0.0,2261.29,689.0,1572.29,0,normal,0.0
4958,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,6,2024-03-15,2024-03-28,active,116,78.76,0.83,28.65,0.0,0.0,0.0,371.56,2707.0,694.35,2012.64,0,normal,0.0
4959,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,7,2024-03-29,2024-04-11,active,117,71.69,5.79,28.65,0.0,0.0,0.0,0.0,2288.08,384.12,1903.95,0,normal,0.0
4960,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,8,2024-04-12,2024-04-25,active,117,75.22,1.69,28.65,0.0,0.0,0.0,0.0,2249.35,551.96,1697.39,0,normal,0.0
4961,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,9,2024-04-26,2024-05-09,active,118,78.97,2.71,28.65,0.0,0.0,0.0,0.0,2458.1,418.26,2039.84,0,normal,0.0
4962,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,10,2024-05-10,2024-05-23,active,118,86.0,1.08,28.65,0.0,0.0,0.0,0.0,2602.33,480.14,2122.19,0,normal,0.0
4963,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,11,2024-05-24,2024-06-06,active,119,79.47,1.17,28.65,0.0,0.0,0.0,0.0,2320.2,607.55,1712.66,0,normal,0.0
4964,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,12,2024-06-07,2024-06-20,active,119,70.25,0.54,28.65,0.0,0.0,0.0,0.0,2032.04,669.06,1362.98,0,normal,0.0
4965,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,13,2024-06-21,2024-07-04,active,120,84.57,3.78,28.65,0.0,0.0,0.0,0.0,2612.04,620.34,1991.71,0,normal,0.0
4966,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,14,2024-07-05,2024-07-18,active,120,80.76,3.45,28.65,0.0,0.0,0.0,0.0,2534.48,584.28,1950.2,0,normal,0.0
4967,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,15,2024-07-19,2024-08-01,active,121,80.75,1.74,28.65,0.0,0.0,0.0,0.0,2334.87,561.74,1773.13,0,normal,0.0
4968,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,16,2024-08-02,2024-08-15,active,121,85.74,3.08,28.65,0.0,0.0,0.0,0.0,2601.98,564.31,2037.67,0,normal,0.0
4969,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,17,2024-08-16,2024-08-29,active,122,80.96,2.68,28.65,0.0,0.0,0.0,0.0,2478.92,667.04,1811.88,0,normal,0.0
4970,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,18,2024-08-30,2024-09-12,active,122,78.31,3.43,28.65,0.0,0.0,0.0,0.0,2434.72,585.75,1848.97,0,normal,0.0
4971,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,19,2024-09-13,2024-09-26,active,122,78.67,1.97,28.65,0.0,0.0,0.0,0.0,2359.04,498.04,1861.0,0,normal,0.0
4972,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,20,2024-09-27,2024-10-10,active,123,78.62,3.92,28.65,0.0,0.0,0.0,0.0,2446.63,549.87,1896.76,0,normal,0.0
4973,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,21,2024-10-11,2024-10-24,active,123,74.42,1.01,28.65,0.0,0.0,0.0,0.0,2193.7,546.89,1646.81,0,normal,0.0
4974,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,22,2024-10-25,2024-11-07,active,124,74.3,2.31,28.65,0.0,0.0,254.96,0.0,2576.23,523.16,2053.06,0,normal,0.0
4975,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,23,2024-11-08,2024-11-21,active,124,79.18,4.31,28.65,701.02,0.0,0.0,0.0,3217.76,727.28,2490.47,0,normal,0.0
4976,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,24,2024-11-22,2024-12-05,active,125,83.47,4.53,28.65,0.0,0.0,135.55,0.0,2708.15,693.97,2014.19,0,normal,0.0
4977,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,25,2024-12-06,2024-12-19,active,125,86.0,1.42,28.65,0.0,0.0,0.0,376.21,2914.8,811.59,2103.21,0,normal,0.0
4978,SYN-E00197,SYN-M0024,Engineering,Infrastructure,Chicago,1,hourly,2014-08-22,,28.65,26,2024-12-20,2025-01-02,active,126,76.35,0.59,28.65,0.0,0.0,0.0,0.0,2243.85,343.11,1900.74,0,normal,0.0
4979,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,1,2024-01-05,2024-01-18,active,48,80.0,0.42,7405.5,0.0,0.0,0.0,0.0,7550.74,1762.58,5788.15,0,normal,0.0
4980,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,2,2024-01-19,2024-02-01,active,48,80.0,0.03,7405.5,0.0,0.0,0.0,0.0,7671.06,973.73,6697.33,0,normal,0.0
4981,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,3,2024-02-02,2024-02-15,active,48,80.0,0.0,7405.5,0.0,0.0,0.0,0.0,7712.21,1785.54,5926.67,0,normal,0.0
4982,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,4,2024-02-16,2024-02-29,active,49,80.0,0.0,7405.5,0.0,0.0,0.0,0.0,7672.0,1486.72,6185.29,0,normal,0.0
4983,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,5,2024-03-01,2024-03-14,active,49,80.0,1.94,7405.5,0.0,0.0,0.0,0.0,7728.73,1746.89,5981.83,0,normal,0.0
4984,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,6,2024-03-15,2024-03-28,active,50,80.0,1.29,7405.5,0.0,0.0,0.0,0.0,7807.07,1542.21,6264.87,0,normal,0.0
4985,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,7,2024-03-29,2024-04-11,active,50,80.0,1.42,7405.5,0.0,0.0,0.0,0.0,7846.63,1305.64,6540.99,0,normal,0.0
4986,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,8,2024-04-12,2024-04-25,active,51,80.0,0.0,7405.5,0.0,0.0,0.0,0.0,7753.79,1172.09,6581.69,0,normal,0.0
4987,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,9,2024-04-26,2024-05-09,active,51,80.0,1.73,7405.5,0.0,0.0,0.0,0.0,7682.3,2181.13,5501.17,0,normal,0.0
4988,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,10,2024-05-10,2024-05-23,active,52,80.0,2.42,7405.5,0.0,0.0,0.0,0.0,7632.42,1195.44,6436.98,0,normal,0.0
4989,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,11,2024-05-24,2024-06-06,active,52,80.0,0.01,7405.5,0.0,0.0,0.0,0.0,7610.64,1693.21,5917.43,0,normal,0.0
4990,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,12,2024-06-07,2024-06-20,active,53,80.0,0.14,7405.5,0.0,0.0,0.0,0.0,7483.2,898.79,6584.41,0,normal,0.0
4991,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,13,2024-06-21,2024-07-04,active,53,80.0,2.02,7405.5,0.0,0.0,0.0,0.0,7430.52,1772.39,5658.13,0,normal,0.0
4992,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,14,2024-07-05,2024-07-18,active,54,80.0,1.31,7405.5,0.0,0.0,0.0,0.0,7346.76,1631.24,5715.52,0,normal,0.0
4993,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,15,2024-07-19,2024-08-01,active,54,80.0,3.27,7405.5,0.0,0.0,0.0,0.0,7229.4,1809.08,5420.32,0,normal,0.0
4994,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,16,2024-08-02,2024-08-15,active,55,80.0,0.0,7405.5,0.0,0.0,0.0,0.0,7171.66,1818.27,5353.39,0,normal,0.0
4995,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,17,2024-08-16,2024-08-29,active,55,80.0,0.69,7405.5,0.0,0.0,0.0,0.0,7062.01,1641.64,5420.37,0,normal,0.0
4996,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,18,2024-08-30,2024-09-12,active,55,80.0,1.0,7405.5,0.0,0.0,0.0,0.0,7012.66,1434.72,5577.94,0,normal,0.0
4997,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,19,2024-09-13,2024-09-26,active,56,80.0,0.39,7405.5,0.0,0.0,0.0,0.0,6982.6,1353.41,5629.19,0,normal,0.0
4998,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,20,2024-09-27,2024-10-10,active,56,80.0,1.49,7405.5,0.0,0.0,0.0,0.0,7014.51,2214.94,4799.58,0,normal,0.0
4999,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,21,2024-10-11,2024-10-24,active,57,80.0,2.12,7405.5,0.0,0.0,0.0,0.0,7014.9,1685.83,5329.08,0,normal,0.0
5000,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,22,2024-10-25,2024-11-07,active,57,80.0,1.43,7405.5,0.0,0.0,0.0,0.0,7006.29,1741.4,5264.89,0,normal,0.0
5001,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,23,2024-11-08,2024-11-21,active,58,80.0,0.0,7405.5,0.0,0.0,0.0,0.0,7108.71,1287.11,5821.6,0,normal,0.0
5002,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,24,2024-11-22,2024-12-05,active,58,80.0,0.28,7405.5,0.0,0.0,0.0,0.0,7258.37,1796.25,5462.12,0,normal,0.0
5003,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,25,2024-12-06,2024-12-19,active,59,80.0,0.6,7405.5,0.0,0.0,0.0,0.0,7235.26,2076.56,5158.7,0,normal,0.0
5004,SYN-E00198,SYN-M0074,Support,Technical Support,Denver,5,salaried,2020-02-08,,7405.5,26,2024-12-20,2025-01-02,active,59,80.0,2.22,7405.5,0.0,0.0,0.0,0.0,7468.33,1997.36,5470.96,0,normal,0.0
5005,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,1,2024-01-05,2024-01-18,active,113,76.72,4.13,55.52,0.0,0.0,0.0,0.0,4573.57,1179.49,3394.08,0,normal,0.0
5006,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,2,2024-01-19,2024-02-01,active,114,73.39,1.77,55.52,0.0,0.0,0.0,0.0,4233.06,958.01,3275.05,0,normal,0.0
5007,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,3,2024-02-02,2024-02-15,active,114,71.93,4.27,55.52,0.0,0.0,0.0,0.0,4365.4,809.52,3555.89,0,normal,0.0
5008,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,4,2024-02-16,2024-02-29,active,115,79.21,6.36,55.52,0.0,0.0,0.0,0.0,4949.42,969.7,3979.73,0,normal,0.0
5009,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,5,2024-03-01,2024-03-14,active,115,80.08,17.06,55.52,0.0,0.0,0.0,0.0,5941.68,1379.49,4562.19,0,normal,0.0
5010,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,6,2024-03-15,2024-03-28,active,115,75.54,10.02,55.52,0.0,0.0,0.0,0.0,5214.76,1446.84,3767.92,0,normal,0.0
5011,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,7,2024-03-29,2024-04-11,active,116,70.45,3.32,55.52,0.0,0.0,803.37,0.0,5148.7,1096.69,4052.01,0,normal,0.0
5012,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,8,2024-04-12,2024-04-25,active,116,70.2,1.16,55.52,0.0,0.0,0.0,0.0,4000.94,1014.58,2986.36,0,normal,0.0
5013,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,9,2024-04-26,2024-05-09,active,117,83.26,8.77,55.52,0.0,0.0,0.0,0.0,5434.93,1266.88,4168.05,0,normal,0.0
5014,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,10,2024-05-10,2024-05-23,active,117,81.52,3.47,55.52,0.0,0.0,0.0,0.0,4863.5,1180.68,3682.82,0,normal,0.0
5015,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,11,2024-05-24,2024-06-06,active,118,78.73,16.87,55.52,0.0,0.0,0.0,0.0,5831.17,1243.59,4587.58,0,normal,0.0
5016,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,12,2024-06-07,2024-06-20,active,118,75.19,4.89,55.52,0.0,0.0,0.0,0.0,4624.11,1458.66,3165.45,0,normal,0.0
5017,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,13,2024-06-21,2024-07-04,active,119,73.71,4.08,60.52,0.0,0.0,0.0,172.41,5045.78,789.25,4256.53,0,normal,0.0
5018,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,14,2024-07-05,2024-07-18,active,119,75.74,3.16,60.52,0.0,0.0,0.0,0.0,5013.79,987.01,4026.78,0,normal,0.0
5019,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,15,2024-07-19,2024-08-01,active,120,79.4,1.81,60.52,0.0,0.0,0.0,0.0,4972.73,876.78,4095.95,0,normal,0.0
5020,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,16,2024-08-02,2024-08-15,active,120,73.52,3.37,60.52,0.0,0.0,0.0,0.0,4794.04,1392.33,3401.71,0,normal,0.0
5021,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,17,2024-08-16,2024-08-29,active,121,78.08,9.71,60.52,0.0,0.0,0.0,0.0,5636.74,638.34,4998.4,0,normal,0.0
5022,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,18,2024-08-30,2024-09-12,active,121,76.91,0.13,60.52,0.0,0.0,0.0,313.51,4967.95,1573.35,3394.61,0,normal,0.0
5023,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,19,2024-09-13,2024-09-26,active,122,72.07,8.07,60.52,0.0,0.0,0.0,0.0,5112.63,1151.28,3961.35,0,normal,0.0
5024,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,20,2024-09-27,2024-10-10,active,122,75.99,8.21,60.52,0.0,0.0,0.0,0.0,5363.15,1371.63,3991.51,0,normal,0.0
5025,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,21,2024-10-11,2024-10-24,active,122,75.02,12.23,60.52,0.0,0.0,0.0,0.0,5633.47,903.11,4730.36,0,normal,0.0
5026,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,22,2024-10-25,2024-11-07,active,123,77.11,1.79,60.52,0.0,0.0,0.0,0.0,4833.86,1155.34,3678.52,0,normal,0.0
5027,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,23,2024-11-08,2024-11-21,active,123,81.52,5.52,60.52,0.0,0.0,0.0,0.0,5290.41,1240.54,4049.87,0,normal,0.0
5028,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,24,2024-11-22,2024-12-05,active,124,73.34,11.63,60.52,0.0,0.0,0.0,0.0,5441.06,1556.23,3884.82,0,normal,0.0
5029,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,25,2024-12-06,2024-12-19,active,124,72.94,2.92,60.52,0.0,0.0,0.0,0.0,4640.94,1020.32,3620.62,0,normal,0.0
5030,SYN-E00199,SYN-M0050,Operations,Supervisor,Remote,3,hourly,2014-09-19,,55.52,26,2024-12-20,2025-01-02,active,125,78.16,6.08,60.52,0.0,0.0,0.0,0.0,5102.94,1077.02,4025.92,0,normal,0.0
5031,SYN-E00200,SYN-M0048,Sales,Sales Ops,Denver,1,salaried,2015-05-13,,3208.23,1,2024-01-05,2024-01-18,active,105,80.0,0.24,3208.23,1028.25,0.0,0.0,0.0,4252.23,781.36,3470.86,0,normal,0.0
